text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,trust
xin lộc cô ạ còn xin lộc tâm còn luôn phải lo chuyện đi nha thanh thản,0,0,2026-01-14T12:44:05.000Z,duyn.d8,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,7420796483840574482,7595197139362874120,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/46cd8236115a83b5ef26a0197a5e7a3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3253a904&x-expires=1768557600&x-signature=qO6irqcqPc62NWvo9TSEuZbndQY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
🙏🙏🙏Con Thành Tâm cầu xin cô Phương Linh xoay chuyển cho con xin có được số tiền cho con trả hết nợ nần cho những người con đang nợ họ cho von cơ hội làm lại từ đầu và cho con xin trúng 1tờ đặ biệt.con xin Thành tâm biếh ơn cô Phương Linh 🙏🙏🙏,1,0,2026-01-10T07:05:14.000Z,hongphap10,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,7238816280102257665,7593625459499254546,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/597e048b0610d012dea32d380884bcdd~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4b616b06&x-expires=1768557600&x-signature=Zq1n%2Bu9YZu0UhMPSUi%2FMOCKEekg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
":NAM MÔ A DI ĐÀ PHẬT
NAM MÔ ĐẠI TỪ ĐẠI BI QUÁN THẾ ÂM BỒ TÁT
NAM MÔ DƯỢC SƯ LƯU LY QUANG VƯƠNG PHẬT
NAM MÔ ĐỊA NGUYỆN ĐỊA TẠNG VƯƠNG BỒ TÁT 🙏🙏🙏🪷🪷🪷",2,0,2026-01-09T15:24:30.000Z,nguyentvui,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,1690212362596353,7593383048688272144,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/abeb1ed687e6050abf778b73eb20ad20~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2b45891a&x-expires=1768557600&x-signature=aO4eybtJcplmLbIgDevXrpNY8%2B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
🫠theo mình nghĩ là có tiền gởi nh mới có tiền lãi kiểu zị á .mình ko tạo Phước Đức thì chắc vì mình đc tốt í mà 🫠❤️Chúc cả nhà cuối tuần vui vẻ an lành và hp nhé 🫠❤️,1,0,2026-01-10T02:16:22.000Z,luuhatnhonho,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,7181838010794460186,7593550943868109584,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/2a5dd9015c3c34e63338efb069c75fae~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=78bd818d&x-expires=1768557600&x-signature=2ovNHBPiv7KwbrHB2v%2BchmDLyxo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
mậu thìn xin lộc trang trải ạ,0,0,2026-01-13T13:02:46.000Z,qthuan.giamcanbangngucoc,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,6910562242681390081,7594830843744731924,https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cfefde82&x-expires=1768557600&x-signature=tFEe46ZWvnyhZh8IYgMDQoqgz4A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
xin lộc trúng số đặc biệt 🙏🙏🙏🙏🙏,0,0,2026-01-15T07:48:02.000Z,tieuxa91_,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,7029354348271911938,7595491891900007189,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/914154e404a5a458c76d501a9d806c17~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=5d6fee15&x-expires=1768557600&x-signature=iAng%2F0DKpQyQzdP9x1eiSeG45qM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
Nam mô a di đà Phật nam mô bốn sư thích ca mau ni Phật nam mô quan thế âm Bồ tát nam mô thiên thủ thiên nhãn quan thế âm Bồ tát nam mô địa tạng vương bồ tát nam mô đại nguyện địa tạng vương bồ tát nam mô dược sư lưu ly quan vương Phật nam mô a di đà Phật,3,0,2026-01-09T14:34:29.000Z,phuoc.dinh674,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,7025747074973287425,7593370145779647233,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/57dfb8caf6ca83dcddff11446f09f1e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=737331d7&x-expires=1768557600&x-signature=gYBjwuyENxRldWxf%2Bfi9oo8e1N8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
nam mô a Di Đà Phật .cầu mong cho thế giới hoà bình .nhà nhà moi người bình an hạnh phúc ....🙏🙏🙏,0,0,2026-01-13T01:53:15.000Z,bch.ngc6303,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,7330174841184732166,7594657544031978261,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/35696c73739c30fb1b06252cad7a4be7~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0595b594&x-expires=1768557600&x-signature=bKPCXRWO36Pqt9kJJRm5oYDADF0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
nam mô a di đà phật,0,0,2026-01-15T08:44:11.000Z,bichnhat168,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,6868223263890703362,7595506378455941889,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7ee77dc1fc74a600f7d01616a08daa66~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=01a0daa3&x-expires=1768557600&x-signature=NVVLHNYaiMlp1frsFpjc3hduwgc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
Nam Mô Phật Bổn Sư Thích Ca Mâu ni! Nam Mô A Di Đà Phật! Nam Mô Đại từ Đại Bi Tầm Thanh cứu khổ cứu nạn Linh cảm Quán Thế Âm Bồ tát!,1,0,2026-01-09T14:23:56.000Z,hoa.c.may604,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,7523890014086841361,7593367440949117697,https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cfefde82&x-expires=1768557600&x-signature=tFEe46ZWvnyhZh8IYgMDQoqgz4A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
"hôm nay ngày 10/1/2026.con lướt gặp video của Cô.con thành tâm xin vía Cô chiều trúng 2 tờ đặc biệt để trả nợ,mua đất canh tác, làm ngôi nhà nhỏ và giúp đỡ các em trong gia đình",1,0,2026-01-10T07:57:52.000Z,kasi18051981,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,7051913705130492929,7593639018652025618,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/819e19de84e66567dabca5820417b951~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1bc888cf&x-expires=1768557600&x-signature=skJPRRYpGnTzAY%2BH2bWA%2B78l2xg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
nam mô đại từ đại bi cứu khổ cứu nạn Quan Thế Âm Bồ Tát,1,0,2026-01-09T23:26:09.000Z,giahieungo,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,7537157712011969557,7593506291667075857,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1d17fc9afbd22868bfbd33d8e728cfff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c126165f&x-expires=1768557600&x-signature=qWUSEwtUKdueVif1aHn45ETP4a0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
"nam mô a Di Đà Phật,🙏🙏🙏 cầu bình an cho nhân loại",1,0,2026-01-09T14:54:34.000Z,dyilbfsq8m61,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,7057491545084019713,7593375309983957777,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7330781820117581825~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=20591543&x-expires=1768557600&x-signature=4IOJz%2FrOwB96gZuijHNFgY%2Bjanw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
NAM MÔ A DI ĐA PHẬT 🙏🙏🙏,1,0,2026-01-09T14:59:38.000Z,thanhct376116,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,7256783635537691653,7593376615124697872,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ba9c891db17f5298055b13df39a71b0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=60d9fac5&x-expires=1768557600&x-signature=84QqvEjVqoWZlIxSYxEPzpgCqXs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
Cảm ơn Cô Cô,1,0,2026-01-10T00:09:50.000Z,ngocngoc23234,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,7245537694053696513,7593518354787402516,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7440873b4a794472619d08da4492a093~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3dc3e9d3&x-expires=1768557600&x-signature=6Eq8I8icGLkOg7s5ZF2%2Bq4DQlM0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
Đồng tiền pi,1,0,2026-01-09T15:05:00.000Z,dyeenlc17bd7,https://www.tiktok.com/@phuong_linh_giac_mo/video/7593360251680836884,7030288069934220289,7593378017318748935,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7333528547778101256~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4e1cf81&x-expires=1768557600&x-signature=7vZbtZyOzC1rT3E3T6TtmJtfUOw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
xin ảnh đầu i ạ,0,0,2025-06-29T07:29:42.000Z,thuanh7966,https://www.tiktok.com/@ng.philong/video/7486122930766679304,7264012474856326150,7521270180530881288,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0591e6e448360b1c8a89f9d6400d6d40~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a5214530&x-expires=1768557600&x-signature=plH9KADziTkfn9yhlKAfG%2BggdWo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
xin ảnh đầu a long oi,0,0,2025-06-23T18:12:22.000Z,.minhhieu2803,https://www.tiktok.com/@ng.philong/video/7486122930766679304,6960812819877364738,7519209272568857352,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5f1f044b3c6a3dd09372b884d794c8c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c71210bb&x-expires=1768557600&x-signature=5cKX6x%2FCeZOW8ZeVU6QkzqjlSQg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
Đc cục zàng để ý cũng k phải dạng vừa🗿,0,0,2025-06-23T10:59:24.000Z,huatoan1,https://www.tiktok.com/@ng.philong/video/7486122930766679304,7480527671983735815,7519097693634839304,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0c6f7ff40f38e7995120bad3f186fa19~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=50f57714&x-expires=1768557600&x-signature=F6qsIXZND%2BCMTAvrW03ydWauxmM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
cho e xin ảnh đầu với,0,0,2025-06-15T14:57:16.000Z,nghiahau39,https://www.tiktok.com/@ng.philong/video/7486122930766679304,7118951206911034369,7516190321333060359,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7123138911173345306~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f4f56158&x-expires=1768557600&x-signature=IAATj3KKTQcUOfhbdjR7qo5P5yM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
tôn hành giả gặp giả hàng tôn,0,0,2025-05-10T11:53:07.000Z,hnpy79,https://www.tiktok.com/@ng.philong/video/7486122930766679304,7247162348397659142,7502783780386538248,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b88f807955d09b75e58678ae920291eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bfe61913&x-expires=1768557600&x-signature=QMcsTUP4QtlJX45RBUJmPHvYlwg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
😎😎😎,0,0,2025-05-02T01:49:14.000Z,nguyentuan7799,https://www.tiktok.com/@ng.philong/video/7486122930766679304,7183187689221653531,7499659395112043284,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/73b7d8f5cce2eac4458cd4cf758e8be2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=48dab3e8&x-expires=1768557600&x-signature=eqA%2F6E7w2uAUL%2BQ9Nfb2PLBBrKo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
T nể mỗi m:),0,0,2025-04-24T13:41:21.000Z,ftbl.infor,https://www.tiktok.com/@ng.philong/video/7486122930766679304,7104973299780355073,7496874285685785364,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/80ae5ca2c573b074ff8918c4afde2fb4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a4bda197&x-expires=1768557600&x-signature=GuP4UMRW23ldjzAqaC8Umx8xKPU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
😘😘😘,0,0,2025-04-21T02:50:02.000Z,khoamcao1801,https://www.tiktok.com/@ng.philong/video/7486122930766679304,7227468592965764101,7495593115916141328,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a2de6ed21259050ff59fa3375de6bd9a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=35452452&x-expires=1768557600&x-signature=iNsd0RreXQjcpW55BtHlMkRALAk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
🥰🥰🥰,0,0,2025-04-20T10:36:21.000Z,lttnhi219,https://www.tiktok.com/@ng.philong/video/7486122930766679304,7490575280159900727,7495342220582699792,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b5f30b515eb69afb75a9f03cc6189986~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ca262624&x-expires=1768557600&x-signature=AJWfeGBfxDwsy%2FCZ37U09oBmbAc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
ai chuỗi ib tớ,1,0,2025-04-18T04:24:38.000Z,miuxikiu010,https://www.tiktok.com/@ng.philong/video/7486122930766679304,6927866096162898945,7494504289739883282,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/266be01f3af26744eba124febe4aa900~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=41b82b0d&x-expires=1768557600&x-signature=%2FVtRd16ztEjZkt0uLTH7fZt76To%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
😂,4,0,2025-03-26T14:56:15.000Z,tcam0904,https://www.tiktok.com/@ng.philong/video/7486122930766679304,6784983291508311041,7486132095406113544,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f5860b8dddc62afd2377f1c7ea427251~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8814e7e2&x-expires=1768557600&x-signature=%2BCu%2FWHfj8oHZBjcXb2s5oQ%2B2PRQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
Ng trong ngành đi dạo à cán bộ,3,0,2025-03-26T15:47:33.000Z,thanhhuy0579,https://www.tiktok.com/@ng.philong/video/7486122930766679304,6863853327006319618,7486145320839430930,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/97d673e87cf946d32650cd5e47d9c1cb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=492de50c&x-expires=1768557600&x-signature=VueCCuChLdUKVbta20dG33Na1fg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
🙃,0,0,2025-04-14T09:27:48.000Z,tanh_213,https://www.tiktok.com/@ng.philong/video/7486122930766679304,7449973008191964178,7493098102048867079,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4caf0acfbaeba49075e19cbe4eeeb5f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c234e594&x-expires=1768557600&x-signature=9Jj%2FmswVvFkcyBbCVFFzqhZ%2F5hY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
ai nghĩ như thg này sẽ thành công,4,1,2024-08-31T14:31:29.000Z,vankhoi1309,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,7254567507036865537,7409311165207331602,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/d425137806821ded20ea2bb98480fd81~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0e4de8a1&x-expires=1768557600&x-signature=EjL8Yo8FAT0WrE9W1E0dPU2RF0Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
nổ hơn đại gia văn tích ấm cúng thật,4,0,2024-08-29T10:59:43.000Z,vanchuong8337,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,6844491685617501185,7408514409540977428,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/37fce3bcd3b0c4c5d060240b03490c08~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1e8386d8&x-expires=1768557600&x-signature=P%2FqOnW92X2TlDy7rA4E8UUISSHQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
k co thag nào buôn bột mà làm màu đâu ... tự hiểu,4,1,2024-08-29T12:45:40.000Z,viettri77,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,6740626840195728386,7408541720323277576,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/6ccba52533684fdce4914bb25e174443~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=479852e1&x-expires=1768557600&x-signature=8LLZsUdMIKIn2uQCicUZ9IBZklw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
đeo v chi cho nó nặng vậy,3,1,2024-08-30T04:01:46.000Z,story271097,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,6754128744015004674,7408777791049450258,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/d2bd208f73b582a81e8d80ea13941d15~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=bf94306a&x-expires=1768557600&x-signature=LxEzDvb0gOLyrdnh2Dv6NC6GiUI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
Anh khác người nên anh ở khác chỗ 😳😳,1,0,2024-09-15T02:54:09.000Z,lovestorm27,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,7250927769999082501,7414697727361581842,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/eaf3772cb3ef09ed24fb9e82d7209187~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ca4e829a&x-expires=1768557600&x-signature=gRWq8MvVxzNmIdSriRCLQp0DQ5Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
"đúng rồi 1kg lời 2k tuy nó số nhỏ, nhưng nhờ số lượng lớn mới lời nhiều, phúc xo làm ăn chân chính mà",1,0,2024-09-10T03:28:02.000Z,vantienphamtrinh,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,7088496573839524866,7412850998526608133,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/93b4b6bc163e078224a333da0e2970ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4ea27167&x-expires=1768557600&x-signature=8ujeO4llaN%2BxdfUl63SmO%2Bt%2BUtc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
Rồi a bán thêm tí đồ 🤣,3,0,2024-08-29T12:59:21.000Z,_linh6789_,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,6665906772329906178,7408545244495594247,https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/7332064026106707970~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=19c18a69&x-expires=1768557600&x-signature=749HE9tR84pNXNAtknAjoX%2B7h7w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
bán dầu ăn bẩn mà giàu 😁,4,0,2024-09-02T06:59:22.000Z,shop.hng.cng81,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,7042294507883774978,7409936808598356743,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/02b61cbea3c27e0d7dc487ad024cd3d5~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=55502268&x-expires=1768557600&x-signature=co3sIYc2CgAVLQaiIVPD7p4QyQw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
dân chơi phúc xo.... nếu là vàng thật chắc mang án chữ rồi 😂😂😂,1,0,2024-08-30T18:39:43.000Z,dhbh2021,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,6967342873000166402,7409004024748589844,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/36924e2addae77e7e260d7292f6dfe53~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a937dede&x-expires=1768557600&x-signature=cCln1g42qgx7SEdanGGNWoQdG4M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
"Phúc XO chưa bao giờ nói thật,...chỉ có vàng là thật thôi.",1,0,2024-08-31T13:04:36.000Z,hoaithuong8483,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,7361662786873754632,7409288754371199760,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/12e4ee68f27bcb40ccf4a97adf3ec16a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2cec7077&x-expires=1768557600&x-signature=hpt9cQCyarcLDpAB3lceVdx%2B%2BNY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
a có tiền rồi a bán bột mì rồi a bị CA bắt😂,3,0,2024-08-29T12:33:20.000Z,titk19,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,6556654170777436162,7408538526189093649,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/50a61ee7687f8995f4307c9fdfab5e2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b95a89e6&x-expires=1768557600&x-signature=POHWYaQCe9iV9RL9CqWSQkcJcMg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
có tiền xong rồi giờ đi .......,3,0,2024-08-29T13:16:06.000Z,thu01.01love21.01,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,6934158909611672578,7408549561264456466,https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/3596b92fca9a41842e8200d6a10f3aeb~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=858a84d3&x-expires=1768557600&x-signature=VEiLmt7R1BvDBXNF0dS5RGkpxxs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
Bán dầu xong anh bán bột luôn,2,0,2024-08-29T11:32:08.000Z,tmh686.8,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,6658599625309028353,7408522769858446088,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/a645703bf686b0fae5532833885cc2e6~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b87ef3d2&x-expires=1768557600&x-signature=uJ0%2F9%2BQBSZm0aURQuyXku0AYL8I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
Phuc Xo (NO) 😂,1,0,2024-09-07T00:12:06.000Z,tonythach.official,https://www.tiktok.com/@thoonglee.com/video/7408385628070546695,6892572550867813382,7411687276755419935,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/1ae616d75fac1fb76c293ea880298902~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f1238992&x-expires=1768557600&x-signature=uX%2B5bDboMVMgwJ8rfOTXpinSSzM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,
